source,target,weight
매운해물짬뽕,soup,1
매운해물짬뽕,sushi,0
매운해물짬뽕,rice_bowl,0
매운해물짬뽕,grilled_fish,0
매운해물짬뽕,fry,0
매운해물짬뽕,dry,0
매운해물짬뽕,snack,0
매운해물짬뽕,soju_side,0
매운해물짬뽕,side,0
매운해물짬뽕,fish_side2,0
매운해물짬뽕,fish_side,0
매운해물짬뽕,soup_side,0
오늘의초밥,row_fish,0
오늘의초밥,drink,0
오늘의초밥,yukhoe,0
오늘의초밥,fried,0
오늘의초밥,fruit,0
오늘의초밥,soup,0
오늘의초밥,sushi,1
오늘의초밥,rice_bowl,0
오늘의초밥,grilled_fish,0
오늘의초밥,fry,0
오늘의초밥,dry,0
오늘의초밥,snack,0
오늘의초밥,soju_side,0
오늘의초밥,side,0
오늘의초밥,fish_side2,0
오늘의초밥,fish_side,0
오늘의초밥,soup_side,0
우삼겹숙주볶음,row_fish,0
우삼겹숙주볶음,drink,0
우삼겹숙주볶음,yukhoe,0
우삼겹숙주볶음,fried,0
우삼겹숙주볶음,fruit,0
우삼겹숙주볶음,soup,0
우삼겹숙주볶음,sushi,0
우삼겹숙주볶음,rice_bowl,0
우삼겹숙주볶음,grilled_fish,0
우삼겹숙주볶음,fry,1
우삼겹숙주볶음,dry,0
우삼겹숙주볶음,snack,0
우삼겹숙주볶음,soju_side,0
우삼겹숙주볶음,side,0
우삼겹숙주볶음,fish_side2,0
우삼겹숙주볶음,fish_side,0
우삼겹숙주볶음,soup_side,0
회덮밥,row_fish,0
회덮밥,drink,0
회덮밥,yukhoe,0
회덮밥,fried,0
회덮밥,fruit,0
회덮밥,soup,0
회덮밥,sushi,0
회덮밥,rice_bowl,1
회덮밥,grilled_fish,0
회덮밥,fry,0
회덮밥,dry,0
회덮밥,snack,0
회덮밥,soju_side,0
회덮밥,side,0
회덮밥,fish_side2,0
회덮밥,fish_side,0
회덮밥,soup_side,0
